Gregory Clark	Merfolk	2014-10-26	Minneapolis	19th	75180	Premier IQ	Modern
Nathan Owens	Splinter Twin	2014-10-26	Minneapolis	20th	75174	Premier IQ	Modern
Trevor Humphries	Kiki Pod	2014-10-19	Worcester	1st	74765	Premier IQ	Modern
Nicholas Hildreth	U/R Delver	2014-10-19	Worcester	2nd	74796	Premier IQ	Modern
Zachary Kiihne	U/R Twin	2014-10-19	Worcester	3rd	74760	Premier IQ	Modern
Max Perlmutter	Naya Zoo	2014-10-19	Worcester	4th	74799	Premier IQ	Modern
Frederic Boileau	Naya Zoo	2014-10-19	Worcester	5th	74775	Premier IQ	Modern
Christopher Powell	B/G Smallpox	2014-10-19	Worcester	6th	74763	Premier IQ	Modern
Jason Bouchard	Melira Pod	2014-10-19	Worcester	7th	74762	Premier IQ	Modern
Luis Alfonso	Temur Twin	2014-10-19	Worcester	8th	74761	Premier IQ	Modern
Caupolican Lopez	U/R Delver	2014-10-19	Worcester	9th	74768	Premier IQ	Modern
Patrick Lampkin	Hatebear	2014-10-19	Worcester	10th	74758	Premier IQ	Modern
Tanner Hall	U/R Delver	2014-10-19	Worcester	11th	74790	Premier IQ	Modern
Nick Starr	Jeskai Aggro	2014-10-19	Worcester	12th	74792	Premier IQ	Modern
Brian Hammerstrom	Storm	2014-10-19	Worcester	13th	74800	Premier IQ	Modern
Joseph Chagnon	U/R Burn	2014-10-19	Worcester	14th	74794	Premier IQ	Modern
Eric Turner	U/R Delver	2014-10-19	Worcester	15th	74801	Premier IQ	Modern
Jordan McCutcheon	Amulet Combo	2014-10-19	Worcester	16th	74776	Premier IQ	Modern
Ryan Hipp	Blue Moon	2014-09-28	Indianapolis	1st	73409	Premier IQ	Modern
Bill Comminos	5-color Amulet	2014-09-28	Indianapolis	2nd	73424	Premier IQ	Modern
Ryan Hovis	Jeskai Flash	2014-09-28	Indianapolis	3rd	73411	Premier IQ	Modern
Trevor Dunham	Affinity	2014-09-28	Indianapolis	4th	73437	Premier IQ	Modern
Zach Fowler	U/G Tron	2014-09-28	Indianapolis	5th	73458	Premier IQ	Modern
Lauren Nolen	Burn	2014-09-28	Indianapolis	6th	73421	Premier IQ	Modern
Bruce Edelman	Jeskai Flash	2014-09-28	Indianapolis	7th	73465	Premier IQ	Modern
John McCracken	Temur-Twin	2014-09-28	Indianapolis	8th	73420	Premier IQ	Modern
David Owens	Kiki Pod	2014-09-28	Indianapolis	9th	73459	Premier IQ	Modern
Christopher O'Bryant	Kiki Pod	2014-09-28	Indianapolis	10th	73455	Premier IQ	Modern
Robert Graves	Ascendancy Combo	2014-09-28	Indianapolis	11th	73457	Premier IQ	Modern
Jeff Geringer	Burn	2014-09-28	Indianapolis	12th	73449	Premier IQ	Modern
Justin Stroud	RUG Scapeshift	2014-09-28	Indianapolis	13th	73454	Premier IQ	Modern
Joey Andrews	Mono-Blue Tron	2014-09-28	Indianapolis	14th	73446	Premier IQ	Modern
Devin Eckard	Affinity	2014-09-28	Indianapolis	15th	73451	Premier IQ	Modern
Donnie Wise	U/B Control	2014-09-28	Indianapolis	16th	73452	Premier IQ	Modern
Michael Glanzer	Mono-Red Burn	2014-09-28	Edison	1st	73408	Premier IQ	Modern
Liam Brown	Temur Twin	2014-09-28	Edison	2nd	73430	Premier IQ	Modern
Chad Kastel	Abzan Midrange	2014-09-28	Edison	3rd	73412	Premier IQ	Modern
Tim Sussino	Storm	2014-09-28	Edison	4th	73443	Premier IQ	Modern
Paul Mendez	Affinity	2014-09-28	Edison	5th	73403	Premier IQ	Modern
Kenny Breslow	Affinity	2014-09-28	Edison	6th	73404	Premier IQ	Modern
Erik Blanchet	B/G Midrange	2014-09-28	Edison	7th	73410	Premier IQ	Modern
Ben Glancy	R/W Burn	2014-09-28	Edison	8th	73405	Premier IQ	Modern
Jesse Newbold	Melira Pod	2014-09-28	Edison	9th	73436	Premier IQ	Modern
Nick Giordano	Living End	2014-09-28	Edison	10th	73407	Premier IQ	Modern
Matthew Brown	Scapeshift	2014-09-28	Edison	11th	73406	Premier IQ	Modern
Jeffrey Pyka	U/R Twin	2014-09-28	Edison	12th	73419	Premier IQ	Modern
Shan-Chun Chen	Mardu Aristocrat	2014-09-28	Edison	13th	73413	Premier IQ	Modern
Ryan Gassaway	Affinity	2014-09-28	Edison	14th	73418	Premier IQ	Modern
Roman Fedkowskyj	Jund	2014-09-28	Edison	15th	73417	Premier IQ	Modern
Jamal Greenidge	Temur Twin	2014-09-28	Edison	16th	73422	Premier IQ	Modern
Aaron Barich	Infect	2014-09-14	Atlanta	1st	72856	Premier IQ	Modern
Jiana Duan	Ad Nauseum	2014-09-14	Atlanta	2nd	72858	Premier IQ	Modern
